id,name,type,cmd1,golden,currency,amount,sdktype,goodsid,gift_png,first_tag,general_tag,first_drop,general_drop,general_cmd,bright_point,channelLabel
651,尊贵月卡,8,"[colorindex:colorIndex=10]购买后立即获得500[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4][endl:num=1][colorindex:colorIndex=4]每日可额外获得240[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4]",500,CNY,50,65,yk50,660011,Nui_0004_30,Nui_0004_30,0,0,[colorindex:colorIndex=10]继续购买可续签领取天数[endl:num=1][colorindex:colorIndex=4]剩余领取天数：{}天,1,0
652,普通月卡,7,"[colorindex:colorIndex=10]购买后立即获得250[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4][endl:num=1][colorindex:colorIndex=4]每日可额外获得120[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4]",250,CNY,25,65,yk25,660010,Nui_0004_30,Nui_0004_30,0,0,[colorindex:colorIndex=10]继续购买可续签领取天数[endl:num=1][colorindex:colorIndex=4]剩余领取天数：{}天,1,0
653,6480钻石,1,"[colorindex:colorIndex=10]首次购买额外赠送12960[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4][colorindex:colorIndex=4][endl:num=1](限赠1次)",6480,CNY,648,65,648,660005,Nui_0004_30,ui_0012_35,40001,40009,"[colorindex:colorIndex=10]额外赠送1620[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4]",1,0
654,3280钻石,1,"[colorindex:colorIndex=10]首次购买额外赠送3280[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4][colorindex:colorIndex=4][endl:num=1](限赠1次)",3280,CNY,328,65,328,660004,ui_0012_35,ui_0012_35,40002,40010,"[colorindex:colorIndex=10]额外赠送600[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4]",1,0
655,1980钻石,1,"[colorindex:colorIndex=10]首次购买额外赠送1980[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4][colorindex:colorIndex=4][endl:num=1](限赠1次)",1980,CNY,198,65,198,660003,ui_0012_35,ui_0012_35,40003,40011,"[colorindex:colorIndex=10]额外赠送240[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4]",0,0
656,980钻石,1,"[colorindex:colorIndex=10]首次购买额外赠送3000[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4][colorindex:colorIndex=4][endl:num=1](限赠1次)",980,CNY,98,65,98,660003,Nui_0004_30,ui_0012_35,40004,40012,"[colorindex:colorIndex=10]额外赠送80[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4]",0,0
657,500钻石,1,"[colorindex:colorIndex=10]首次购买额外赠送2000[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4][colorindex:colorIndex=4][endl:num=1](限赠1次)",500,CNY,50,65,50,660002,Nui_0004_30,ui_0012_35,40006,40014,"[colorindex:colorIndex=10]额外赠送30[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4]",0,0
658,300钻石,1,"[colorindex:colorIndex=10]首次购买额外赠送300[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4][colorindex:colorIndex=4][endl:num=1](限赠1次)",300,CNY,30,65,30,660001,ui_0012_35,ui_0012_35,40007,40015,"[colorindex:colorIndex=10]额外赠送15[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4]",0,0
659,60钻石,1,"[colorindex:colorIndex=10]首次购买额外赠送60[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4][colorindex:colorIndex=4][endl:num=1](限赠1次)",60,CNY,6,65,6,80001,ui_0012_35,ui_0012_35,40008,0,0,0,0
40,尊贵周卡,10,"[colorindex:colorIndex=10]购买后立即获得500[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4][endl:num=1][colorindex:colorIndex=4]每日可额外获得720[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4]及碎片",500,CNY,50,66,zk50,660012,Nui_0004_30,Nui_0004_30,0,0,[colorindex:colorIndex=10]继续购买可续签领取天数[endl:num=1][colorindex:colorIndex=4]剩余领取天数：{}天,1,0
50,普通周卡,9,"[colorindex:colorIndex=10]购买后立即获得250[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4][endl:num=1][colorindex:colorIndex=4]每日可额外获得360[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4]及碎片",250,CNY,25,66,zk25,660013,Nui_0004_30,Nui_0004_30,0,0,[colorindex:colorIndex=10]继续购买可续签领取天数[endl:num=1][colorindex:colorIndex=4]剩余领取天数：{}天,1,0
661,尊贵月卡,8,"[colorindex:colorIndex=10]购买后立即获得500[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4][endl:num=1][colorindex:colorIndex=4]每日可额外获得240[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4]",500,CNY,50,66,yk50,660011,Nui_0004_30,Nui_0004_30,0,0,[colorindex:colorIndex=10]继续购买可续签领取天数[endl:num=1][colorindex:colorIndex=4]剩余领取天数：{}天,1,0
662,普通月卡,7,"[colorindex:colorIndex=10]购买后立即获得250[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4][endl:num=1][colorindex:colorIndex=4]每日可额外获得120[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4]",250,CNY,25,66,yk25,660010,Nui_0004_30,Nui_0004_30,0,0,[colorindex:colorIndex=10]继续购买可续签领取天数[endl:num=1][colorindex:colorIndex=4]剩余领取天数：{}天,1,0
663,6480钻石,1,"[colorindex:colorIndex=10]首次购买额外赠送12960[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4][colorindex:colorIndex=4][endl:num=1](限赠1次)",6480,CNY,648,66,648,660005,Nui_0004_30,ui_0012_35,40001,40009,"[colorindex:colorIndex=10]额外赠送1620[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4]",1,0
664,3280钻石,1,"[colorindex:colorIndex=10]首次购买额外赠送3280[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4][colorindex:colorIndex=4][endl:num=1](限赠1次)",3280,CNY,328,66,328,660004,ui_0012_35,ui_0012_35,40002,40010,"[colorindex:colorIndex=10]额外赠送600[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4]",1,0
665,1980钻石,1,"[colorindex:colorIndex=10]首次购买额外赠送1980[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4][colorindex:colorIndex=4][endl:num=1](限赠1次)",1980,CNY,198,66,198,660003,ui_0012_35,ui_0012_35,40003,40011,"[colorindex:colorIndex=10]额外赠送240[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4]",0,0
666,980钻石,1,"[colorindex:colorIndex=10]首次购买额外赠送3000[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4][colorindex:colorIndex=4][endl:num=1](限赠1次)",980,CNY,98,66,98,660003,Nui_0004_30,ui_0012_35,40004,40012,"[colorindex:colorIndex=10]额外赠送80[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4]",0,0
667,500钻石,1,"[colorindex:colorIndex=10]首次购买额外赠送2000[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4][colorindex:colorIndex=4][endl:num=1](限赠1次)",500,CNY,50,66,50,660002,Nui_0004_30,ui_0012_35,40006,40014,"[colorindex:colorIndex=10]额外赠送30[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4]",0,0
668,300钻石,1,"[colorindex:colorIndex=10]首次购买额外赠送300[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4][colorindex:colorIndex=4][endl:num=1](限赠1次)",300,CNY,30,66,30,660001,ui_0012_35,ui_0012_35,40007,40015,"[colorindex:colorIndex=10]额外赠送15[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4]",0,0
669,60钻石,1,"[colorindex:colorIndex=10]首次购买额外赠送60[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4][colorindex:colorIndex=4][endl:num=1](限赠1次)",60,CNY,6,66,6,80001,ui_0012_35,ui_0012_35,40008,0,0,0,0
80,尊贵周卡,10,"[colorindex:colorIndex=10]购买后立即获得500[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4][endl:num=1][colorindex:colorIndex=4]每日可额外获得720[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4]及碎片",500,CNY,50,67,zk50,660012,Nui_0004_30,Nui_0004_30,0,0,[colorindex:colorIndex=10]继续购买可续签领取天数[endl:num=1][colorindex:colorIndex=4]剩余领取天数：{}天,1,0
110,普通周卡,9,"[colorindex:colorIndex=10]购买后立即获得250[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4][endl:num=1][colorindex:colorIndex=4]每日可额外获得360[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4]及碎片",250,CNY,25,67,zk25,660013,Nui_0004_30,Nui_0004_30,0,0,[colorindex:colorIndex=10]继续购买可续签领取天数[endl:num=1][colorindex:colorIndex=4]剩余领取天数：{}天,1,0
671,尊贵月卡,8,"[colorindex:colorIndex=10]购买后立即获得500[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4][endl:num=1][colorindex:colorIndex=4]每日可额外获得240[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4]",500,CNY,50,67,yk50,660011,Nui_0004_30,Nui_0004_30,0,0,[colorindex:colorIndex=10]继续购买可续签领取天数[endl:num=1][colorindex:colorIndex=4]剩余领取天数：{}天,1,0
672,普通月卡,7,"[colorindex:colorIndex=10]购买后立即获得250[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4][endl:num=1][colorindex:colorIndex=4]每日可额外获得120[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4]",250,CNY,25,67,yk25,660010,Nui_0004_30,Nui_0004_30,0,0,[colorindex:colorIndex=10]继续购买可续签领取天数[endl:num=1][colorindex:colorIndex=4]剩余领取天数：{}天,1,0
673,6480钻石,1,"[colorindex:colorIndex=10]首次购买额外赠送12960[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4][colorindex:colorIndex=4][endl:num=1](限赠1次)",6480,CNY,648,67,648,660005,Nui_0004_30,ui_0012_35,40001,40009,"[colorindex:colorIndex=10]额外赠送1620[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4]",1,0
674,3280钻石,1,"[colorindex:colorIndex=10]首次购买额外赠送3280[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4][colorindex:colorIndex=4][endl:num=1](限赠1次)",3280,CNY,328,67,328,660004,ui_0012_35,ui_0012_35,40002,40010,"[colorindex:colorIndex=10]额外赠送600[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4]",1,0
675,1980钻石,1,"[colorindex:colorIndex=10]首次购买额外赠送1980[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4][colorindex:colorIndex=4][endl:num=1](限赠1次)",1980,CNY,198,67,198,660003,ui_0012_35,ui_0012_35,40003,40011,"[colorindex:colorIndex=10]额外赠送240[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4]",0,0
676,980钻石,1,"[colorindex:colorIndex=10]首次购买额外赠送3000[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4][colorindex:colorIndex=4][endl:num=1](限赠1次)",980,CNY,98,67,98,660003,Nui_0004_30,ui_0012_35,40004,40012,"[colorindex:colorIndex=10]额外赠送80[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4]",0,0
677,500钻石,1,"[colorindex:colorIndex=10]首次购买额外赠送2000[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4][colorindex:colorIndex=4][endl:num=1](限赠1次)",500,CNY,50,67,50,660002,Nui_0004_30,ui_0012_35,40006,40014,"[colorindex:colorIndex=10]额外赠送30[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4]",0,0
678,300钻石,1,"[colorindex:colorIndex=10]首次购买额外赠送300[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4][colorindex:colorIndex=4][endl:num=1](限赠1次)",300,CNY,30,67,30,660001,ui_0012_35,ui_0012_35,40007,40015,"[colorindex:colorIndex=10]额外赠送15[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4]",0,0
679,60钻石,1,"[colorindex:colorIndex=10]首次购买额外赠送60[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4][colorindex:colorIndex=4][endl:num=1](限赠1次)",60,CNY,6,67,6,80001,ui_0012_35,ui_0012_35,40008,0,0,0,0
130,尊贵周卡,10,"[colorindex:colorIndex=10]购买后立即获得500[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4][endl:num=1][colorindex:colorIndex=4]每日可额外获得720[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4]及碎片",500,CNY,50,68,zk50,660012,Nui_0004_30,Nui_0004_30,0,0,[colorindex:colorIndex=10]继续购买可续签领取天数[endl:num=1][colorindex:colorIndex=4]剩余领取天数：{}天,1,0
140,普通周卡,9,"[colorindex:colorIndex=10]购买后立即获得250[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4][endl:num=1][colorindex:colorIndex=4]每日可额外获得360[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4]及碎片",250,CNY,25,68,zk25,660013,Nui_0004_30,Nui_0004_30,0,0,[colorindex:colorIndex=10]继续购买可续签领取天数[endl:num=1][colorindex:colorIndex=4]剩余领取天数：{}天,1,0
681,尊贵月卡,8,"[colorindex:colorIndex=10]购买后立即获得500[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4][endl:num=1][colorindex:colorIndex=4]每日可额外获得240[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4]",500,CNY,50,68,yk50,660011,Nui_0004_30,Nui_0004_30,0,0,[colorindex:colorIndex=10]继续购买可续签领取天数[endl:num=1][colorindex:colorIndex=4]剩余领取天数：{}天,1,0
682,普通月卡,7,"[colorindex:colorIndex=10]购买后立即获得250[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4][endl:num=1][colorindex:colorIndex=4]每日可额外获得120[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4]",250,CNY,25,68,yk25,660010,Nui_0004_30,Nui_0004_30,0,0,[colorindex:colorIndex=10]继续购买可续签领取天数[endl:num=1][colorindex:colorIndex=4]剩余领取天数：{}天,1,0
683,6480钻石,1,"[colorindex:colorIndex=10]首次购买额外赠送12960[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4][colorindex:colorIndex=4][endl:num=1](限赠1次)",6480,CNY,648,68,648,660005,Nui_0004_30,ui_0012_35,40001,40009,"[colorindex:colorIndex=10]额外赠送1620[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4]",1,0
684,3280钻石,1,"[colorindex:colorIndex=10]首次购买额外赠送3280[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4][colorindex:colorIndex=4][endl:num=1](限赠1次)",3280,CNY,328,68,328,660004,ui_0012_35,ui_0012_35,40002,40010,"[colorindex:colorIndex=10]额外赠送600[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4]",1,0
685,1980钻石,1,"[colorindex:colorIndex=10]首次购买额外赠送1980[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4][colorindex:colorIndex=4][endl:num=1](限赠1次)",1980,CNY,198,68,198,660003,ui_0012_35,ui_0012_35,40003,40011,"[colorindex:colorIndex=10]额外赠送240[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4]",0,0
686,980钻石,1,"[colorindex:colorIndex=10]首次购买额外赠送3000[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4][colorindex:colorIndex=4][endl:num=1](限赠1次)",980,CNY,98,68,98,660003,Nui_0004_30,ui_0012_35,40004,40012,"[colorindex:colorIndex=10]额外赠送80[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4]",0,0
687,500钻石,1,"[colorindex:colorIndex=10]首次购买额外赠送2000[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4][colorindex:colorIndex=4][endl:num=1](限赠1次)",500,CNY,50,68,50,660002,Nui_0004_30,ui_0012_35,40006,40014,"[colorindex:colorIndex=10]额外赠送30[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4]",0,0
688,300钻石,1,"[colorindex:colorIndex=10]首次购买额外赠送300[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4][colorindex:colorIndex=4][endl:num=1](限赠1次)",300,CNY,30,68,30,660001,ui_0012_35,ui_0012_35,40007,40015,"[colorindex:colorIndex=10]额外赠送15[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4]",0,0
689,60钻石,1,"[colorindex:colorIndex=10]首次购买额外赠送60[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4][colorindex:colorIndex=4][endl:num=1](限赠1次)",60,CNY,6,68,6,80001,ui_0012_35,ui_0012_35,40008,0,0,0,0
160,尊贵周卡,10,"[colorindex:colorIndex=10]购买后立即获得500[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4][endl:num=1][colorindex:colorIndex=4]每日可额外获得720[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4]及碎片",500,CNY,50,69,zk50,660012,Nui_0004_30,Nui_0004_30,0,0,[colorindex:colorIndex=10]继续购买可续签领取天数[endl:num=1][colorindex:colorIndex=4]剩余领取天数：{}天,1,0
180,普通周卡,9,"[colorindex:colorIndex=10]购买后立即获得250[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4][endl:num=1][colorindex:colorIndex=4]每日可额外获得360[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4]及碎片",250,CNY,25,69,zk25,660013,Nui_0004_30,Nui_0004_30,0,0,[colorindex:colorIndex=10]继续购买可续签领取天数[endl:num=1][colorindex:colorIndex=4]剩余领取天数：{}天,1,0
691,尊贵月卡,8,"[colorindex:colorIndex=10]购买后立即获得500[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4][endl:num=1][colorindex:colorIndex=4]每日可额外获得240[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4]",500,CNY,50,69,yk50,660011,Nui_0004_30,Nui_0004_30,0,0,[colorindex:colorIndex=10]继续购买可续签领取天数[endl:num=1][colorindex:colorIndex=4]剩余领取天数：{}天,1,0
692,普通月卡,7,"[colorindex:colorIndex=10]购买后立即获得250[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4][endl:num=1][colorindex:colorIndex=4]每日可额外获得120[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4]",250,CNY,25,69,yk25,660010,Nui_0004_30,Nui_0004_30,0,0,[colorindex:colorIndex=10]继续购买可续签领取天数[endl:num=1][colorindex:colorIndex=4]剩余领取天数：{}天,1,0
693,6480钻石,1,"[colorindex:colorIndex=10]首次购买额外赠送12960[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4][colorindex:colorIndex=4][endl:num=1](限赠1次)",6480,CNY,648,69,648,660005,Nui_0004_30,ui_0012_35,40001,40009,"[colorindex:colorIndex=10]额外赠送1620[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4]",1,0
694,3280钻石,1,"[colorindex:colorIndex=10]首次购买额外赠送3280[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4][colorindex:colorIndex=4][endl:num=1](限赠1次)",3280,CNY,328,69,328,660004,ui_0012_35,ui_0012_35,40002,40010,"[colorindex:colorIndex=10]额外赠送600[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4]",1,0
695,1980钻石,1,"[colorindex:colorIndex=10]首次购买额外赠送1980[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4][colorindex:colorIndex=4][endl:num=1](限赠1次)",1980,CNY,198,69,198,660003,ui_0012_35,ui_0012_35,40003,40011,"[colorindex:colorIndex=10]额外赠送240[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4]",0,0
696,980钻石,1,"[colorindex:colorIndex=10]首次购买额外赠送3000[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4][colorindex:colorIndex=4][endl:num=1](限赠1次)",980,CNY,98,69,98,660003,Nui_0004_30,ui_0012_35,40004,40012,"[colorindex:colorIndex=10]额外赠送80[colorindex:colorIndex=0][sprite:fileName='icon/80001.png',scale=0.4]",0,0
